ID Posla;Vrsta najemnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena najemnina;Vključenost obratovalnih stroškov v najemnino;Vključenost DDV;Stopnja DDV;Datum začetka najema;Datum prenehanja najema;Čas najema;Trajanje najema;Datum zaključka najema /Datum predčasne prekinitve najema;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
333643;5;26.07.2017;20.06.2017;228,07;0;0;;20.06.2017;;2;;;;0;30.07.2019;26.07.2017;1;4
333647;2;26.07.2017;01.01.2016;200;0;0;;01.01.2016;31.12.2016;1;12;31.12.2016;;0;30.07.2019;26.07.2017;1;4
333652;1;26.07.2017;06.07.2017;2400;1;0;;01.08.2017;31.07.2021;1;48;31.07.2021;;1;01.08.2021;26.07.2017;1;4
333659;2;26.07.2017;01.01.2014;1000;0;0;;01.01.2014;;2;;;Dne 26.07.2017 ugotovljeno, da je bila višina najemnine narobe priglašena. Od 01.01.2014. znesek najemnine znaša 1000 EUR/mesec.;0;26.07.2017;26.07.2017;2;4
333664;1;26.07.2017;14.06.2017;1334,45;0;1;4;15.06.2017;13.07.2018;1;13;13.07.2018;;;30.07.2019;26.07.2017;2;4
333678;5;26.07.2017;01.05.2017;245,33;0;0;;01.05.2017;;2;;01.07.2019;Razlog predčasnega zaključka : Preselitev.;0;30.07.2019;26.07.2017;1;4
333683;5;27.07.2017;01.06.2017;86,07;0;0;;01.06.2017;01.06.2019;1;24;31.05.2019;;0;30.07.2019;27.07.2017;2;4
333688;1;27.07.2017;31.12.2016;250;0;0;;01.01.2017;31.12.2017;1;12;31.12.2017;;0;30.07.2019;27.07.2017;1;4
333704;2;27.07.2017;01.01.2015;100;0;0;;01.01.2015;31.12.2015;1;12;31.12.2015;Za leto 2015 najemnina znaša 100 EUR/mesec.;0;30.07.2019;27.07.2017;2;4
333712;1;27.07.2017;03.07.2017;300;0;0;;11.07.2017;09.07.2018;1;12;09.07.2018;;0;12.07.2021;27.07.2017;1;4
333731;1;27.07.2017;01.06.2017;2,5;0;0;;01.06.2017;;2;;31.08.2017;Razlog predčasnega zaključka : odpoved s strani najemnika;0;30.07.2019;27.07.2017;1;4
333739;1;27.07.2017;04.07.2017;18910;1;1;4;05.07.2017;31.08.2018;1;14;31.08.2018;;;30.07.2019;27.07.2017;2;4
333745;1;27.07.2017;24.07.2017;2220,4;0;1;4;01.08.2017;31.07.2021;1;48;31.07.2018;Aneks št. 3 k najemni pogodbi 1/2016 za dodatnih 20m2;1;30.07.2019;27.07.2017;2;4
333747;1;28.07.2017;26.07.2017;450;0;0;;01.08.2017;31.01.2018;1;6;31.01.2018;;0;30.07.2019;28.07.2017;1;4
333761;1;28.07.2017;30.04.2017;55,05;1;1;4;01.05.2017;30.04.2018;1;12;30.04.2018;;0;30.07.2019;28.07.2017;1;4
333779;1;28.07.2017;29.03.2002;9;1;0;;29.05.2017;;2;;;Začetek stečajnega postopka.;0;28.07.2017;28.07.2017;1;4
333794;1;31.07.2017;01.06.2017;50;0;0;;01.06.2017;31.05.2018;1;12;31.05.2018;;0;12.07.2021;31.07.2017;1;4
333810;1;31.07.2017;07.07.2017;65;1;0;;07.07.2017;07.07.2018;1;12;25.09.2017;Razlog predčasnega zaključka : Preselitev.;0;30.07.2019;31.07.2017;2;4
333811;1;31.07.2017;01.06.2017;300;0;0;;01.06.2017;31.05.2018;1;12;31.05.2018;;0;30.07.2019;31.07.2017;2;4
333821;1;01.08.2017;28.07.2017;600;0;0;;30.07.2017;28.07.2018;1;12;28.07.2018;;0;12.07.2021;01.08.2017;2;4
333823;1;01.08.2017;01.07.2017;350;0;0;;01.07.2017;01.07.2018;1;12;01.07.2018;;;12.07.2021;01.08.2017;1;4
333849;1;01.08.2017;20.06.2017;800;0;1;4;01.07.2017;;2;;;;0;30.07.2019;01.08.2017;1;1
333850;1;01.08.2017;30.07.2017;130;0;0;;01.09.2017;31.07.2018;1;11;31.07.2018;;0;12.07.2021;01.08.2017;1;4
333853;1;01.08.2017;20.07.2017;200;0;0;;20.07.2017;31.12.2017;1;6;31.12.2017;;0;12.07.2021;01.08.2017;1;4
333854;1;01.08.2017;01.07.2017;100;0;0;;01.07.2017;31.12.2017;1;6;31.12.2017;;;12.07.2021;01.08.2017;1;4
333857;1;01.08.2017;01.08.2017;320;0;0;;01.08.2017;31.07.2018;1;12;31.07.2018;;;12.07.2021;01.08.2017;1;4
333858;1;01.08.2017;01.07.2017;400;0;0;;01.07.2017;01.06.2018;1;11;01.06.2018;;;12.07.2021;01.08.2017;1;4
333860;1;01.08.2017;01.07.2017;1050;0;0;;01.07.2017;30.06.2018;1;12;30.06.2018;;;12.07.2021;01.08.2017;1;4
333861;1;01.08.2017;01.07.2017;100;0;0;;01.07.2017;30.09.2017;1;3;30.09.2017;;0;12.07.2021;01.08.2017;1;4
333862;1;01.08.2017;28.06.2017;340;0;0;;29.06.2017;28.05.2018;1;11;28.05.2018;;0;12.07.2021;01.08.2017;1;4
333864;1;01.08.2017;01.08.2017;70;0;0;;01.08.2017;01.08.2018;1;12;01.08.2018;;;12.07.2021;01.08.2017;1;4
333866;1;01.08.2017;12.07.2017;850;1;0;;20.07.2017;19.06.2018;1;11;19.06.2018;;1;30.07.2019;01.08.2017;1;4
333868;1;01.08.2017;10.06.2017;130;0;0;;14.06.2017;12.06.2018;1;12;12.06.2018;;0;30.07.2019;01.08.2017;1;4
333885;1;01.08.2017;28.07.2017;180;0;0;;01.08.2017;31.08.2018;1;13;31.08.2018;;0;30.07.2019;01.08.2017;1;4
333888;1;01.08.2017;15.07.2017;300;0;0;;15.07.2017;14.06.2018;1;11;13.06.2018;;0;30.07.2019;01.08.2017;1;4
333903;1;01.08.2017;06.06.2017;120;0;0;;01.07.2017;31.05.2018;1;11;31.05.2018;;0;30.07.2019;01.08.2017;1;4
333909;1;01.08.2017;30.09.2016;200;0;0;;01.10.2016;30.09.2017;1;12;30.09.2017;;;30.07.2019;01.08.2017;1;4
333915;1;01.08.2017;01.08.2016;150;0;0;;01.08.2016;31.07.2017;1;12;31.07.2017;;;30.07.2019;01.08.2017;1;4
333922;1;02.08.2017;28.12.2014;450;0;0;;01.01.2015;31.12.2015;1;12;31.12.2015;;0;02.08.2017;02.08.2017;1;4
333924;1;02.08.2017;31.05.2017;300;0;0;;01.06.2017;31.07.2017;1;2;31.07.2017;;1;30.07.2019;02.08.2017;2;4
333928;1;02.08.2017;27.09.2016;270;1;0;;30.09.2016;30.04.2017;1;7;30.04.2017;;0;30.07.2019;02.08.2017;1;4
333934;1;02.08.2017;03.07.2017;250;0;0;;16.07.2017;30.09.2018;1;15;30.09.2018;;0;30.07.2019;02.08.2017;1;4
333946;1;02.08.2017;04.01.2017;5341,84;1;0;;01.08.2017;;2;;30.04.2018;V pog.znesek so vključeni naslednji obratovalni stroški: - stroški ogrevanja, stroški porabe električne energije, stroški porabe vode, stroški odvoza smeti in varovanje objekta.   V pog.znesek niso vključeni naslednji obratovalni stroški: - stroški porabe telefona, telefaksa in priklj.mesta, stroški tekočega vzdrževanja, stroški čiščenja najetih prostorov in nadomestilo za uporabo stavbnega zemljišča.Razlog predčasnega zaključka : Zaradi dodatnega najema poslovnega prostora se sklene nov Aneks št. 2, ki je sedaj evidentiran pod ID posla 377 083.;0;24.02.2021;02.08.2017;1;4
333948;1;02.08.2017;01.07.2017;300;0;0;;01.07.2017;30.06.2018;1;12;30.06.2018;;0;12.07.2021;02.08.2017;1;4
333949;1;02.08.2017;31.07.2017;120;0;0;;01.08.2017;31.07.2018;1;12;31.07.2018;;0;12.07.2021;02.08.2017;2;4
333958;1;02.08.2017;01.08.2017;120;0;0;;01.08.2017;01.08.2018;1;12;01.08.2018;;0;12.07.2021;02.08.2017;1;4
333960;1;02.08.2017;26.07.2017;400;0;0;;01.08.2017;31.07.2018;1;12;31.07.2018;;1;30.07.2019;02.08.2017;1;4
333967;1;02.08.2017;19.07.2017;270;1;0;;01.08.2017;31.07.2018;1;12;31.07.2018;;0;30.07.2019;02.08.2017;2;4
333988;1;02.08.2017;01.04.2017;1160,66;0;1;4;01.04.2017;;2;;;Sklenjen je aneks k pogodbi, spremeni se najemnik iz Odv. družba Kanduti & Zidanski v Odv. Družba Zidanski, zmanjša se poslovni prostor;;30.07.2019;02.08.2017;1;4
333998;1;02.08.2017;06.04.2017;991,78;0;0;;14.04.2017;14.04.2027;1;120;;Obveznost plačevanja najemnine nastopi na dan pričetka poslovanja, najkasneje 1.9.2017. najemnina se zniža za 99% za obdobje prvih 12 mesecev. Najemnina se letno usklajuje z indeksom HICP;;30.07.2019;02.08.2017;1;4
334003;1;02.08.2017;30.06.2017;178;0;0;;01.07.2017;19.12.2017;1;6;19.12.2017;;0;20.12.2017;02.08.2017;1;5
334011;1;03.08.2017;14.11.2016;500;1;1;4;01.12.2016;;2;;30.06.2020;Razlog predčasnega zaključka : sporazumno-sprememba najemnika;;02.03.2021;03.08.2017;1;1
334022;1;03.08.2017;01.04.2017;3429,69;0;1;4;01.04.2017;31.12.2020;1;45;31.12.2020;Najemnina znaša 7% prometa najemnika v najetem poslovnem prostoru, vendar minimalno 2.811,22 EUR in DDV. Najemnina se vsako letu uskladi z indeksom HICP.;;01.01.2021;03.08.2017;1;1
334032;1;03.08.2017;06.11.2016;4313,87;0;1;4;01.06.2017;15.03.2022;1;58;;Najemnina znaša 8% prometa najemnika v najetem pslovnem prostoru, vendar minimalno 3.535,96 EUR in DDV prvih 12 mesecev, potem pa 3.771,68 EUR in DDV. Najemnina se letno usklajuje z indeksom HICP.;;30.07.2019;03.08.2017;1;1
334041;1;03.08.2017;05.06.2017;360;0;0;;01.08.2017;;2;;31.03.2020;Razlog predcasnega zakljucka : Odpoved zaradi nelikvidnosti;;21.04.2020;03.08.2017;1;4
334056;1;04.08.2017;31.07.2017;160;0;0;;01.09.2017;31.07.2018;1;11;31.07.2018;;0;12.07.2021;04.08.2017;1;4
334058;1;04.08.2017;01.12.2016;900;0;0;;01.12.2016;15.08.2017;1;9;15.08.2017;;1;12.07.2021;04.08.2017;1;4
334090;1;04.08.2017;31.07.2017;120;0;0;;01.08.2017;31.01.2018;1;6;31.01.2018;;0;12.07.2021;04.08.2017;2;4
334115;1;06.08.2017;30.06.2017;29;0;0;;01.07.2017;30.06.2018;1;12;30.06.2018;;0;30.07.2019;06.08.2017;1;4
334117;1;07.08.2017;01.08.2017;310;0;0;;01.08.2017;01.05.2019;1;21;28.02.2018;Razlog predčasnega zaključka : Najemnica je podala odpoved skladno z najemno pogodbo.;0;03.07.2020;07.08.2017;1;4
334118;1;07.08.2017;01.02.2017;730;0;0;;01.02.2017;31.07.2017;1;6;31.07.2017;;0;30.07.2019;07.08.2017;1;4
334127;4;07.08.2017;15.06.2017;140,56;0;0;;15.06.2017;;2;;;;;30.07.2019;07.08.2017;1;4
334130;4;07.08.2017;12.07.2017;205,31;0;0;;12.07.2017;;2;;;;;30.07.2019;07.08.2017;1;4
334136;1;07.08.2017;01.08.2016;300;0;0;;01.08.2016;01.07.2017;1;11;30.06.2017;;;12.07.2021;07.08.2017;2;4
334140;1;07.08.2017;04.07.2017;2457,08;0;1;4;03.08.2017;;2;;;Dvig najemnine 1 x letno - inflacija v RS;0;30.07.2019;07.08.2017;1;4
334141;1;07.08.2017;30.06.2017;43,89;1;0;;01.07.2017;31.12.2017;1;6;31.12.2017;Razlog predčasnega zaključka : Sprememba najemnika oz. prenos najema na s.p.;0;30.07.2019;07.08.2017;1;4
334151;1;07.08.2017;01.06.2017;500;0;0;;01.06.2017;01.05.2018;1;11;01.05.2018;;0;30.07.2019;07.08.2017;1;4
334175;1;08.08.2017;21.07.2017;1500;1;1;4;01.08.2017;;2;;;;0;30.07.2019;08.08.2017;1;4
334198;1;08.08.2017;13.01.2017;1403;0;1;4;17.01.2017;31.01.2022;1;61;;Najemnina znaša 7%  prometa najemnika, vendar minimalno 1150 EUR in DDV. Najemnina se letno usklajuije z indeksom IRCZP;;30.07.2019;08.08.2017;1;1
334205;1;09.08.2017;07.08.2017;366;0;1;4;01.09.2017;31.08.2018;1;12;28.02.2018;aneks št. 1 k pogodbi R15/2016Razlog predčasnega zaključka : SKLENJEN ANEKS ŠT. 2.  POVEČANA POVRŠINA IN CENA NAJEMNE POGODBE.;0;30.07.2019;09.08.2017;2;4
334220;1;09.08.2017;17.07.2017;392;0;0;;09.08.2017;;2;;;;0;30.07.2019;09.08.2017;1;4
334225;1;09.08.2017;11.07.2017;491;0;0;;14.07.2017;;2;;;;0;30.07.2019;09.08.2017;1;4
334231;1;09.08.2017;01.08.2017;205,79;0;0;;09.08.2017;;2;;;;0;30.07.2019;09.08.2017;1;4
334232;1;09.08.2017;31.07.2017;120;1;0;;07.08.2017;;2;;31.12.2017;Razlog predčasnega zaključka : sporazumna odpoved;;30.07.2019;09.08.2017;1;1
334237;4;09.08.2017;05.07.2017;132,74;0;0;;05.07.2017;;2;;;;;30.07.2019;09.08.2017;1;4
334240;4;09.08.2017;05.06.2017;46,77;0;0;;05.06.2017;;2;;;;;30.07.2019;09.08.2017;1;4
334241;4;09.08.2017;22.06.2017;71,29;0;0;;22.06.2017;;2;;31.08.2018;Razlog predčasnega zaključka : Prenehanje najemnega razmerja.;;30.07.2019;09.08.2017;1;4
334242;4;09.08.2017;03.07.2017;115,51;0;0;;03.07.2017;;2;;;;;30.07.2019;09.08.2017;1;4
334245;4;09.08.2017;05.07.2017;121,68;0;0;;05.07.2017;;2;;;;;30.07.2019;09.08.2017;1;4
334246;4;09.08.2017;05.07.2017;135,78;0;0;;05.07.2017;;2;;29.09.2021;Razlog predčasnega zaključka : izselitev - prekinitev najemne pogodbe;;08.11.2021;09.08.2017;1;4
334270;1;09.08.2017;29.06.2017;400;0;0;;01.07.2017;31.08.2017;1;2;31.08.2017;;;30.07.2019;09.08.2017;1;4
334272;1;09.08.2017;01.08.2017;50;1;0;;01.08.2017;31.07.2018;1;12;31.10.2017;Razlog predčasnega zaključka : predcasna prekinitev na zahtevo najemojemalca;0;30.07.2019;09.08.2017;1;4
334277;1;09.08.2017;18.08.2016;2050,06;0;1;4;18.08.2016;18.08.2021;1;60;18.08.2021;Najemnina znaša 7% prometa najemnika, vendar minimalno 1.680,38 EUR in DDV. Najemnina se letno usklajuje z indeksom HICP.;;19.08.2021;09.08.2017;1;1
334292;1;10.08.2017;01.08.2017;201,3;0;1;4;01.08.2017;31.12.2017;1;5;31.12.2017;14M2;0;30.07.2019;10.08.2017;1;4
334301;1;10.08.2017;01.05.2017;200;0;0;;03.05.2017;30.11.2017;1;7;30.11.2017;;0;12.07.2021;10.08.2017;2;4
334322;1;10.08.2017;30.04.2017;100;0;0;;01.05.2017;31.03.2018;1;11;31.03.2018;;1;12.07.2021;10.08.2017;2;4
334329;1;10.08.2017;15.03.2016;427;1;1;4;01.04.2016;28.02.2017;1;11;28.02.2017;;0;30.07.2019;10.08.2017;2;4
334331;1;10.08.2017;16.06.2017;950;0;0;;19.06.2017;19.06.2018;1;12;19.06.2018;;0;12.07.2021;10.08.2017;1;4
334348;1;10.08.2017;15.07.2017;150;0;1;4;15.07.2017;;2;;14.04.2018;Razlog predčasnega zaključka : odpoved;;30.07.2019;10.08.2017;1;4
334355;1;10.08.2017;31.07.2017;190;0;1;4;31.07.2017;;2;;31.03.2020;Razlog predcasnega zakljucka : odpoved;;15.04.2020;10.08.2017;1;4
334366;1;10.08.2017;01.07.2017;150;0;1;4;01.07.2017;;2;;31.08.2018;Razlog predčasnega zaključka : napačen nazivRazlog predčasnega zaključka : odpoved;;30.07.2019;10.08.2017;1;4
334368;1;10.08.2017;01.07.2017;150;0;1;4;01.07.2017;;2;;31.10.2017;Razlog predčasnega zaključka : napačen nazivRazlog predčasnega zaključka : odpoved;;30.07.2019;10.08.2017;1;4
334370;1;10.08.2017;07.07.2017;150;0;1;4;07.07.2017;;2;;31.10.2017;Razlog predčasnega zaključka : odpoved;;30.07.2019;10.08.2017;1;4
334377;1;10.08.2017;07.07.2017;150;0;1;4;07.07.2017;;2;;31.10.2017;Razlog predčasnega zaključka : odpoved;;30.07.2019;10.08.2017;1;4
334382;1;10.08.2017;07.07.2017;150;0;1;4;07.07.2017;;2;;;;;30.07.2019;10.08.2017;1;4
334391;1;10.08.2017;30.07.2017;240;0;0;;01.08.2017;01.08.2017;1;0;01.08.2017;OBRATOVALNI STROŠKI SE PLAČUJEJO POLEG NAJEMNINE.;0;30.07.2019;10.08.2017;1;4
334394;1;10.08.2017;31.07.2017;4026;1;0;;01.08.2017;30.07.2020;1;36;30.06.2019;Razlog predcasnega zakljucka : Sporazumna prekinitev;1;20.08.2019;10.08.2017;1;4
334404;1;11.08.2017;01.07.2017;887,47;0;1;4;01.07.2017;;2;;;najemnina se letno korigira s koeficientom rasti cen življenjskih potrebščin;0;30.07.2019;11.08.2017;1;4
334409;1;11.08.2017;29.06.2017;2137,44;1;1;4;01.07.2017;31.08.2017;1;2;31.08.2017;;1;30.07.2019;11.08.2017;2;4
334416;1;11.08.2017;01.07.2017;85;0;1;4;01.07.2017;;2;;30.11.2018;Razlog predčasnega zaključka : odpoved;;30.07.2019;11.08.2017;1;4
334417;1;11.08.2017;20.07.2017;85;0;1;4;20.07.2017;;2;;30.06.2018;Razlog predčasnega zaključka : odpoved;;30.07.2019;11.08.2017;1;4
334455;1;11.08.2017;01.07.2017;140,06;0;1;4;01.07.2017;30.06.2022;1;60;01.06.2020;Razlog predcasnega zakljucka : nova pogodba;0;15.07.2020;11.08.2017;1;4
334457;1;11.08.2017;16.07.2017;169,35;0;0;;17.07.2017;31.07.2017;1;1;31.07.2017;;1;30.07.2019;11.08.2017;1;4
334458;1;11.08.2017;15.07.2017;80,52;0;1;4;01.08.2017;31.07.2022;1;60;;;0;30.07.2019;11.08.2017;1;4
334459;1;11.08.2017;28.06.2017;250;1;0;;29.06.2017;27.06.2018;1;12;27.06.2018;;0;30.07.2019;11.08.2017;1;4
334462;1;11.08.2017;10.07.2017;130;0;0;;10.07.2017;31.05.2018;1;11;09.10.2017;Razlog predčasnega zaključka : prekinitevRazlog predčasnega zaključka : prekinitev;0;12.07.2021;11.08.2017;1;4
334474;1;11.08.2017;25.06.2017;680,7;0;0;;01.07.2017;;2;;30.04.2018;Razlog predčasnega zaključka : Predčasna odpoved in zaključek.;0;30.07.2019;11.08.2017;1;4
334475;1;11.08.2017;15.12.2016;350;0;0;;15.12.2016;;2;;;;0;30.07.2019;11.08.2017;1;4
334486;1;13.08.2017;08.03.2016;220;0;0;;15.03.2016;31.05.2021;1;63;31.05.2021;Zasilno bivališče;0;01.06.2021;13.08.2017;1;4
334498;1;14.08.2017;01.07.2017;1319;0;0;;01.07.2017;01.07.2017;1;0;01.07.2017;spor. prenehanje;0;14.08.2017;14.08.2017;2;5
334503;1;14.08.2017;13.07.2017;262,3;0;1;4;01.09.2017;;2;;10.03.2021;Razlog predčasnega zaključka : prodaja nepr.;;12.04.2021;14.08.2017;1;1
334505;1;14.08.2017;06.07.2017;670,66;0;1;4;06.07.2017;;2;;;;;30.07.2019;14.08.2017;1;1
334523;1;14.08.2017;03.07.2017;1525;0;1;4;03.07.2017;;2;;31.10.2019;ANEKS K NAJEMNI POGODBI ZARADI POVEČANJA ODDANEGA PROSTORA;0;20.12.2019;14.08.2017;2;4
334532;1;14.08.2017;03.08.2017;450;1;0;;10.08.2017;01.09.2018;1;13;15.11.2017;Razlog predčasnega zaključka : Zamenjava stanovanja;0;30.07.2019;14.08.2017;1;4
334545;1;14.08.2017;01.08.2017;200;1;0;;06.08.2017;06.07.2018;1;11;06.07.2018;;0;12.07.2021;14.08.2017;1;4
334584;1;16.08.2017;09.07.2017;630;0;0;;10.08.2017;01.08.2019;1;24;01.08.2019;;0;12.07.2021;16.08.2017;1;4
334588;1;16.08.2017;30.06.2017;120;0;0;;01.07.2017;31.12.2017;1;6;31.12.2017;;0;12.07.2021;16.08.2017;2;4
334600;1;16.08.2017;10.08.2017;450;0;0;;10.08.2017;09.10.2018;1;14;09.10.2018;;1;12.07.2021;16.08.2017;1;4
334601;1;16.08.2017;01.05.2017;50;0;0;;01.05.2017;31.03.2018;1;11;31.03.2018;;0;12.07.2021;16.08.2017;1;4
334604;1;16.08.2017;29.06.2017;150;0;0;;01.07.2017;01.07.2018;1;12;01.07.2018;;0;12.07.2021;16.08.2017;1;4
334611;1;16.08.2017;30.06.2017;105;0;0;;01.07.2017;31.12.2017;1;6;31.12.2017;;0;30.07.2019;16.08.2017;2;4
334636;1;17.08.2017;19.07.2017;250;0;0;;01.08.2017;;2;;;;;12.07.2021;17.08.2017;1;4
334637;4;17.08.2017;01.04.2017;68;0;0;;01.04.2017;31.08.2017;1;5;31.08.2017;;0;30.07.2019;17.08.2017;1;4
335262;1;17.08.2017;17.07.2017;243;1;0;;17.07.2017;;2;;;;0;30.07.2019;17.08.2017;1;4
335281;1;17.08.2017;01.08.2017;100;0;0;;01.09.2017;;2;;;;0;30.07.2019;17.08.2017;1;4
335785;1;17.08.2017;17.07.2017;180;1;0;;17.07.2017;;2;;;;0;30.07.2019;17.08.2017;1;4
335975;1;17.08.2017;17.07.2017;180;1;0;;17.07.2017;;2;;;;0;30.07.2019;17.08.2017;1;4
337401;1;17.08.2017;24.07.2017;280;0;0;;01.08.2017;30.06.2018;1;11;30.06.2018;;0;12.07.2021;17.08.2017;2;4
337548;1;17.08.2017;03.06.2016;260;0;0;;07.06.2016;06.06.2017;1;12;06.06.2017;;0;30.07.2019;17.08.2017;2;4
337562;1;18.08.2017;01.08.2017;400;0;0;;01.09.2017;31.08.2018;1;12;31.08.2018;;0;30.07.2019;18.08.2017;1;4
337565;1;18.08.2017;10.04.2017;1500;0;0;;05.06.2017;04.06.2021;1;48;04.06.2021;;0;12.07.2021;18.08.2017;1;4
337576;5;18.08.2017;28.07.2017;94,38;0;0;;01.09.2017;;2;;;;0;30.07.2019;18.08.2017;1;4
337587;1;18.08.2017;01.04.2016;311,59;0;1;4;01.04.2016;01.04.2018;1;24;31.03.2018;;;30.07.2019;18.08.2017;2;4
337606;1;21.08.2017;31.07.2017;180;0;0;;01.08.2017;28.09.2017;1;2;28.09.2017;;0;12.07.2021;21.08.2017;1;4
337618;1;21.08.2017;31.07.2017;146,76;0;1;4;01.08.2017;01.08.2020;1;36;31.07.2020;;;11.08.2020;21.08.2017;2;4
337619;1;21.08.2017;01.07.2017;220;0;0;;01.07.2017;30.06.2018;1;12;30.06.2018;;0;12.07.2021;21.08.2017;1;4
337665;1;22.08.2017;18.08.2017;623,42;0;1;4;19.08.2017;18.02.2018;1;6;18.02.2018;;0;30.07.2019;22.08.2017;2;4
337666;1;22.08.2017;01.07.2017;105;0;0;;01.07.2017;01.06.2018;1;11;01.06.2018;;0;12.07.2021;22.08.2017;1;4
337691;1;22.08.2017;13.05.2017;250;0;0;;13.05.2017;01.09.2018;1;16;01.09.2018;;;12.07.2021;22.08.2017;2;4
337700;1;22.08.2017;08.05.2017;215;0;0;;08.05.2017;07.05.2018;1;12;07.05.2018;;0;12.07.2021;22.08.2017;1;4
337714;1;22.08.2017;31.07.2017;320;0;0;;31.07.2017;31.08.2018;1;13;31.08.2018;;0;12.07.2021;22.08.2017;2;4
337743;1;22.08.2017;22.08.2017;46;1;1;4;01.09.2017;01.09.2020;1;36;01.09.2020;ID 105-4978-53;0;02.09.2020;22.08.2017;1;4
337747;1;22.08.2017;06.07.2017;40;0;0;;06.07.2017;;2;;;;0;12.07.2021;22.08.2017;1;4
337752;1;22.08.2017;26.07.2017;190;0;0;;01.08.2017;31.07.2018;1;12;31.07.2018;;0;12.07.2021;22.08.2017;2;4
337758;1;22.08.2017;06.07.2017;100;0;0;;06.07.2017;;2;;;;0;12.07.2021;22.08.2017;1;4
337764;1;22.08.2017;01.08.2017;10;0;0;;01.08.2017;30.06.2018;1;11;30.06.2018;;0;30.07.2019;22.08.2017;1;4
337767;1;22.08.2017;01.08.2017;10;0;0;;01.08.2017;30.06.2018;1;11;30.06.2018;;0;30.07.2019;22.08.2017;1;4
337772;1;22.08.2017;04.02.2017;150;0;0;;04.02.2017;31.01.2018;1;12;31.01.2018;;0;12.07.2021;22.08.2017;1;4
337773;1;22.08.2017;18.08.2017;700;0;0;;18.08.2017;;2;;;;;12.07.2021;22.08.2017;1;4
337776;1;22.08.2017;22.08.2017;30;0;0;;22.08.2017;22.08.2018;1;12;22.08.2018;;0;30.07.2019;22.08.2017;1;4
337783;1;23.08.2017;01.07.2017;450;1;0;;01.07.2017;29.06.2018;1;12;29.06.2018;;0;12.07.2021;23.08.2017;1;4
337788;1;23.08.2017;31.07.2017;310;0;0;;31.07.2017;31.08.2017;1;1;31.08.2017;;;12.07.2021;23.08.2017;2;4
337792;1;23.08.2017;01.07.2017;85;0;0;;03.07.2017;30.06.2018;1;12;30.09.2017;Razlog predčasnega zaključka : Prekinitev;;12.07.2021;23.08.2017;1;4
337799;1;23.08.2017;15.06.2017;300;0;0;;01.07.2017;30.06.2018;1;12;30.06.2018;;0;12.07.2021;23.08.2017;1;4
337801;1;23.08.2017;28.02.2016;240;1;0;;28.02.2016;28.07.2017;1;17;28.07.2017;;0;12.07.2021;23.08.2017;2;4
337802;1;23.08.2017;09.08.2017;240;1;0;;09.08.2017;;2;;;;0;12.07.2021;23.08.2017;1;4
337826;5;23.08.2017;03.08.2017;49,58;1;0;;01.09.2017;;2;;;;0;30.07.2019;23.08.2017;1;4
337834;1;23.08.2017;01.01.2017;250;0;0;;01.01.2017;30.11.2017;1;11;30.11.2017;;0;30.07.2019;23.08.2017;1;4
337839;1;23.08.2017;01.01.2017;250;1;0;;01.01.2017;31.12.2017;1;12;31.12.2017;;0;12.07.2021;23.08.2017;1;4
337841;1;23.08.2017;20.08.2017;235;1;0;;20.08.2017;19.08.2018;1;12;05.09.2017;;0;30.07.2019;23.08.2017;1;4
337844;1;14.11.2017;29.06.2017;450;0;0;;01.07.2017;31.12.2017;1;6;31.10.2017;Razlog predčasnega zaključka : izselitev;0;30.07.2019;14.11.2017;1;4
337878;1;23.08.2017;01.08.2017;700;0;0;;01.08.2017;31.07.2018;1;12;31.07.2018;;1;12.07.2021;23.08.2017;1;4
337901;1;23.08.2017;01.08.2017;600;0;0;;01.08.2017;01.07.2018;1;11;01.07.2018;;;12.07.2021;23.08.2017;1;4
337909;1;23.08.2017;11.08.2017;400;0;0;;11.08.2017;;2;;;041 449 687;0;12.07.2021;23.08.2017;1;1
337918;1;24.08.2017;10.08.2017;300;0;0;;10.08.2017;;2;;;;0;12.07.2021;24.08.2017;1;4
337929;5;24.08.2017;16.08.2017;367,73;1;0;;16.08.2017;;2;;;;;30.07.2019;24.08.2017;1;4
337932;1;24.08.2017;21.08.2017;300;0;0;;28.08.2017;26.08.2018;1;12;26.08.2018;;0;12.07.2021;24.08.2017;2;4
337967;1;25.08.2017;14.06.2017;100;0;0;;20.06.2017;20.05.2018;1;11;20.05.2018;;0;12.07.2021;25.08.2017;1;4
337993;1;25.08.2017;21.08.2017;180;0;0;;26.08.2017;24.08.2018;1;12;24.08.2018;;0;30.07.2019;25.08.2017;2;4
338010;1;13.09.2017;01.08.2017;1215,5;1;0;;01.08.2017;14.08.2018;1;13;14.08.2018;;0;30.07.2019;13.09.2017;1;4
338034;1;28.08.2017;31.01.2017;125;1;0;;31.01.2017;31.12.2017;1;11;31.12.2017;;0;30.07.2019;28.08.2017;2;4
338055;1;28.08.2017;24.08.2017;677,1;0;1;4;01.09.2017;30.11.2017;1;3;31.10.2017;;1;30.07.2019;28.08.2017;2;4
338088;1;29.08.2017;16.04.2017;200;0;0;;16.04.2017;15.04.2018;1;12;15.04.2018;;0;12.07.2021;29.08.2017;1;4
