ID Posla;Vrsta najemnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena najemnina;Vključenost obratovalnih stroškov v najemnino;Vključenost DDV;Stopnja DDV;Datum začetka najema;Datum prenehanja najema;Čas najema;Trajanje najema;Datum zaključka najema /Datum predčasne prekinitve najema;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
291884;1;09.11.2016;03.10.2016;85;0;1;4;03.10.2016;;2;;15.03.2017;Razlog predčasnega zaključka : odpoved;;30.07.2019;09.11.2016;1;4
291965;1;10.11.2016;01.10.2016;75;0;0;;01.10.2016;;2;;01.08.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;10.11.2016;1;4
291998;1;10.11.2016;30.10.2016;1104;1;0;;01.11.2016;;2;;;;0;30.07.2019;10.11.2016;1;1
292017;1;10.11.2016;22.05.2016;2099,5;0;1;4;22.05.2016;;2;;;PRENOS POGODBE Z WRIGLEJA NA MARS;;30.07.2019;10.11.2016;1;4
292035;1;10.11.2016;14.08.2016;150;0;0;;14.08.2016;13.08.2017;1;12;13.08.2017;;0;12.07.2021;10.11.2016;2;4
292085;1;11.11.2016;01.11.2016;20;0;0;;01.11.2016;;2;;28.02.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;11.11.2016;1;4
292086;1;11.11.2016;01.11.2016;16;0;0;;01.11.2016;;2;;30.09.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;11.11.2016;1;4
292103;1;11.11.2016;04.11.2016;320;0;0;;10.11.2016;31.10.2017;1;12;31.10.2017;;1;30.07.2019;11.11.2016;1;4
292122;1;12.11.2016;26.10.2016;270;0;0;;01.11.2016;30.04.2017;1;6;30.04.2017;;0;30.07.2019;12.11.2016;1;4
292123;1;12.11.2016;28.10.2016;550;1;0;;01.11.2016;30.10.2017;1;12;31.08.2017;;1;30.07.2019;12.11.2016;1;4
292134;1;13.11.2016;27.10.2016;150;1;0;;01.11.2016;31.10.2017;1;12;31.10.2017;;0;30.07.2019;13.11.2016;1;4
292138;1;13.11.2016;01.11.2016;150;0;0;;01.11.2016;30.09.2017;1;11;31.07.2017;Razlog predčasnega zaključka : Prekinitev;0;30.07.2019;13.11.2016;1;4
292162;1;14.11.2016;12.10.2016;1345,9;1;1;4;01.11.2016;31.10.2017;1;12;31.10.2017;;0;30.07.2019;14.11.2016;2;4
292168;1;14.11.2016;01.10.2016;1184;1;1;4;01.10.2016;01.09.2017;1;11;31.08.2017;Obratovalne stroške plačuje najemnik neposredno distributerjem, razen vode in komunalnih odpadkov. Najemnina se v poletnih mesecuh junij, julij in avgust ne plačuje.Razlog predčasnega zaključka : Prenehanje najemne pogodbe, sklenjene za določen čas.;0;30.07.2019;14.11.2016;1;4
292172;1;14.11.2016;01.10.2016;250;0;0;;01.10.2016;30.06.2017;1;9;30.06.2017;;0;12.07.2021;14.11.2016;1;4
292197;1;14.11.2016;31.10.2016;1524,88;0;0;;31.10.2016;31.10.2016;1;0;31.10.2016;prekinitev NP;;14.11.2016;14.11.2016;2;5
292211;1;14.11.2016;14.10.2016;270,36;0;1;4;18.10.2016;18.04.2017;1;6;18.04.2017;;1;30.07.2019;14.11.2016;1;4
292214;1;14.11.2016;30.10.2016;125;0;0;;01.11.2016;31.10.2017;1;12;01.07.2017;Razlog predčasnega zaključka : ni;;12.07.2021;14.11.2016;1;4
292215;1;14.11.2016;30.10.2016;125;0;0;;01.11.2016;31.10.2017;1;12;01.07.2017;Razlog predčasnega zaključka : ni;;12.07.2021;14.11.2016;1;4
292216;1;14.11.2016;18.10.2016;520,63;0;1;4;01.11.2016;30.10.2017;1;12;30.10.2017;;0;30.07.2019;14.11.2016;1;4
292223;2;14.11.2016;20.10.2016;2723,42;0;1;4;22.10.2016;;2;;;PIVNICA CELJE;;30.07.2019;14.11.2016;1;4
292236;1;14.11.2016;07.10.2016;302,4;1;0;;07.10.2016;;2;;10.03.2019;Razlog predčasnega zaključka : sporazumna prekinitev, nova najemna pogodba zaradi poviš.cen;0;30.07.2019;14.11.2016;1;4
292267;1;14.11.2016;12.09.2016;198,75;1;0;;01.10.2016;30.09.2017;1;12;30.09.2017;;0;30.07.2019;14.11.2016;1;4
292311;1;14.11.2016;12.10.2016;550;0;0;;15.10.2016;15.10.2017;1;12;15.10.2017;;0;30.07.2019;14.11.2016;1;4
292320;1;14.11.2016;01.10.2016;90;0;0;;01.10.2016;30.06.2017;1;9;30.06.2017;Razlog predčasnega zaključka : Odpoved.;0;30.07.2019;14.11.2016;1;4
292330;1;15.11.2016;10.10.2016;170;0;0;;01.11.2016;30.09.2017;1;11;30.09.2017;;0;30.07.2019;15.11.2016;1;4
292336;1;15.11.2016;01.09.2016;170;0;0;;01.09.2016;31.07.2017;1;11;31.07.2017;;0;30.07.2019;15.11.2016;1;4
292338;1;15.11.2016;01.11.2016;150;0;0;;01.11.2016;31.10.2017;1;12;31.10.2017;;0;12.07.2021;15.11.2016;1;4
292365;1;15.11.2016;01.10.2016;80;0;1;4;01.10.2016;;2;;;;0;30.07.2019;15.11.2016;1;4
292398;1;15.11.2016;01.10.2016;650;0;0;;01.10.2016;;2;;31.12.2016;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;15.11.2016;1;4
292404;1;15.11.2016;01.11.2016;260;0;0;;01.11.2016;30.09.2017;1;11;30.09.2017;;0;12.07.2021;15.11.2016;1;4
292408;1;15.11.2016;27.09.2016;1400,8;0;1;4;01.10.2016;;2;;;80 popust pri najemnini za prvih 6 mesecev, potem 30% popust za naslednjih 6 mesecev;;30.07.2019;15.11.2016;1;1
292433;1;15.11.2016;22.09.2015;2013,25;0;1;4;01.10.2016;30.09.2019;1;36;01.11.2017;119,41 m2 * 10,50? + ddv 18,40 m2 * 8,50? + ddv parkirišče 6x 40? + ddvRazlog predčasnega zaključka : sklenitev nove najemne pogodbe;0;30.07.2019;15.11.2016;1;4
292442;1;15.11.2016;11.10.2016;7828,45;1;1;4;01.11.2016;;2;;14.03.2019;Aneks se sklepa zaradi selitve iz 10. v 3. nadstropje poslovne stavbe . skupna površina najema se spremeni in sicer gre za najem 343 m2 pisarniških površin - skupaj 7323,05 EUR in 6 parkirnih mest ( po 12,5 m2) po ceni 84,23 EURRazlog predčasnega zaključka : Prekinitev najemnega razmerja.;0;30.07.2019;15.11.2016;2;4
292470;1;15.11.2016;01.10.2016;470;1;1;4;01.10.2016;30.09.2017;1;12;15.07.2017;Razlog predčasnega zaključka : prekinitev najemne pogodbe;1;30.07.2019;15.11.2016;1;4
292475;1;15.11.2016;01.10.2016;150;0;1;4;01.10.2016;;2;;14.11.2017;Razlog predčasnega zaključka : odpoved;;30.07.2019;15.11.2016;1;4
292491;4;15.11.2016;20.06.2016;136,54;0;0;;20.06.2016;;2;;02.03.2021;Razlog predčasnega zaključka : izselitev -prekinitev najemne pogodbe;;03.03.2021;15.11.2016;1;4
292497;4;15.11.2016;03.05.2016;162,89;0;0;;03.05.2016;;2;;;;;30.07.2019;15.11.2016;1;4
292571;1;16.11.2016;20.10.2016;800;1;1;4;15.11.2016;30.09.2017;1;11;30.09.2017;;0;30.07.2019;16.11.2016;1;1
292589;1;16.11.2016;01.10.2016;50;1;0;;01.10.2016;31.03.2017;1;6;31.03.2017;;0;30.07.2019;16.11.2016;1;4
292592;1;16.11.2016;03.10.2016;200;0;0;;03.10.2016;30.09.2017;1;12;30.09.2017;;0;12.07.2021;16.11.2016;1;4
292593;1;16.11.2016;11.11.2016;3315,99;1;1;4;11.11.2016;30.11.2017;1;13;30.11.2017;;0;30.07.2019;16.11.2016;1;4
292611;1;16.11.2016;01.11.2016;500;0;0;;01.11.2016;01.10.2017;1;11;30.04.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;16.11.2016;1;4
292667;4;16.11.2016;10.10.2016;94,67;0;0;;10.10.2016;;2;;;;;30.07.2019;16.11.2016;1;4
292670;4;16.11.2016;13.10.2016;135,56;0;0;;13.10.2016;;2;;;;;30.07.2019;16.11.2016;1;4
292709;1;16.11.2016;18.09.2016;250;0;0;;15.10.2016;14.10.2017;1;12;14.10.2017;;;12.07.2021;16.11.2016;1;4
292713;1;16.11.2016;01.10.2016;915;1;1;4;01.10.2016;31.07.2017;1;10;31.07.2017;;;30.07.2019;16.11.2016;1;4
292763;1;17.11.2016;17.11.2016;80;1;1;4;01.01.2017;31.12.2017;1;12;31.12.2017;;;30.07.2019;17.11.2016;2;4
293415;1;18.11.2016;14.11.2016;80;1;1;4;14.11.2016;30.09.2017;1;11;30.09.2017;Oddaja dveh nepremičnin (stavb št. 403 ter 147 k.o.1720;0;30.07.2019;18.11.2016;1;4
293417;2;18.11.2016;01.10.2016;70;0;1;4;01.10.2016;30.09.2019;1;36;01.11.2016;Razlog predčasnega zaključka : napačno vnesen podatek o obratovalnih stroških vnesen bo nov, pravilen posel;0;30.07.2019;18.11.2016;1;4
293426;2;18.11.2016;01.10.2016;70;1;1;4;01.10.2016;30.09.2019;1;36;31.08.2017;Razlog predčasnega zaključka : prekinitev pogodbe;0;30.07.2019;18.11.2016;1;4
293456;1;18.11.2016;25.08.2016;200;0;0;;01.09.2016;01.09.2021;1;60;01.09.2021;;0;02.09.2021;18.11.2016;1;1
293489;1;19.11.2016;25.10.2016;350;1;0;;01.11.2016;31.10.2017;1;12;31.10.2017;;0;30.07.2019;19.11.2016;1;4
293498;1;21.11.2016;30.06.2016;150;0;0;;01.07.2016;31.05.2017;1;11;31.05.2017;;0;12.07.2021;21.11.2016;2;4
293500;1;21.11.2016;29.02.2016;400;0;0;;01.10.2016;29.09.2017;1;12;29.09.2017;;;12.07.2021;21.11.2016;1;4
293601;2;22.11.2016;06.09.2016;100;0;0;;01.10.2016;29.09.2017;1;12;30.06.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;22.11.2016;2;4
293609;1;22.11.2016;11.08.2016;460;0;0;;01.09.2016;;2;;;;1;12.07.2021;22.11.2016;1;4
293611;1;22.11.2016;01.01.2005;466,67;1;0;;01.01.2005;31.12.2019;1;180;31.12.2019;V najemnino so vključeni obratovalni stroški razen porabe električne energije, na vrednost 466,67 se dodatno obračuna DDV, V ceno je zajeta še uporaba strehe za postavitev anten;0;01.01.2020;22.11.2016;1;4
293640;4;22.11.2016;04.11.2016;174,48;0;0;;01.12.2016;;2;;;;0;30.07.2019;22.11.2016;1;4
293647;1;22.11.2016;07.11.2016;110;0;0;;07.11.2016;;2;;31.07.2017;;0;12.07.2021;22.11.2016;1;4
293657;1;22.11.2016;15.11.2016;926,89;0;0;;15.11.2016;15.11.2017;1;12;15.11.2017;;0;30.07.2019;22.11.2016;1;1
293699;1;23.11.2016;30.09.2016;1930,04;0;1;4;01.10.2016;30.09.2026;1;120;;;0;30.07.2019;23.11.2016;1;1
293772;1;23.11.2016;04.11.2016;750;1;0;;04.11.2016;18.10.2017;1;12;18.10.2017;;0;30.07.2019;23.11.2016;1;1
293774;1;23.11.2016;21.11.2016;470;0;0;;01.12.2016;31.10.2017;1;11;31.10.2017;;0;12.07.2021;23.11.2016;1;4
293777;1;23.11.2016;27.09.2016;2845,65;0;1;4;01.10.2016;;2;;01.01.2018;Razlog predčasnega zaključka : Sklenjena nova Najemna pogodba.;0;30.07.2019;23.11.2016;1;4
293849;1;24.11.2016;17.11.2016;164,7;0;1;4;17.11.2016;16.11.2017;1;12;16.11.2017;;0;30.07.2019;24.11.2016;1;4
293851;1;24.11.2016;23.11.2016;450;0;0;;01.01.2017;31.10.2017;1;10;31.10.2017;;0;12.07.2021;24.11.2016;2;4
293876;1;24.11.2016;07.11.2016;156,8;1;1;4;07.11.2016;;2;;;;0;30.07.2019;24.11.2016;1;4
293894;2;29.11.2016;01.12.2015;7781,94;1;1;4;01.12.2015;;2;;;Najemnina zajema tudi nepokrite asfaltne površine.;0;30.07.2019;29.11.2016;1;4
293902;1;25.11.2016;01.10.2016;300;1;0;;01.10.2016;31.05.2017;1;8;31.05.2017;031 742 253 miran.jerman@gmail.com;0;12.07.2021;25.11.2016;1;4
293912;1;25.11.2016;30.09.2016;671;0;1;4;01.10.2016;30.09.2017;1;12;30.09.2017;;0;30.07.2019;25.11.2016;1;4
293917;1;25.11.2016;24.11.2016;700;0;1;4;01.12.2016;30.11.2017;1;12;30.11.2017;;0;30.07.2019;25.11.2016;1;4
293942;1;02.12.2016;03.10.2007;6784,64;0;1;2;05.12.2014;31.05.2024;1;114;21.09.2015;Pogodba o najemu je prenesena od prejšnjega lastnika in velja še naprej.Razlog predčasnega zaključka : Prodaja nepremičnine.;0;02.12.2016;02.12.2016;1;4
293944;1;25.11.2016;15.11.2016;289,94;0;1;4;01.01.2017;31.03.2017;1;3;31.03.2017;;1;30.07.2019;25.11.2016;2;4
293979;4;28.11.2016;06.09.2016;155,55;1;1;4;01.10.2016;01.10.2026;1;120;;obratovalni stroški se zaračunajo po dejanski porabi;0;30.07.2019;28.11.2016;1;4
293983;2;28.11.2016;01.07.2014;100;1;0;;01.07.2014;30.10.2016;1;28;30.10.2016;;0;12.07.2021;28.11.2016;1;4
294004;5;28.11.2016;28.11.2016;116,2;0;0;;01.12.2016;;2;;;;0;30.07.2019;28.11.2016;1;4
294024;1;28.11.2016;01.11.2016;230;0;0;;01.11.2016;;2;;31.03.2020;Razlog predcasnega zakljucka : odpoved najemnega razmerja;0;07.04.2020;28.11.2016;1;4
294074;1;29.11.2016;01.09.2016;231,71;1;0;;01.09.2016;01.09.2017;1;12;01.09.2017;;0;30.07.2019;29.11.2016;2;4
294085;1;29.11.2016;24.12.2015;40;0;0;;01.04.2016;31.10.2016;1;7;31.10.2016;SOUPORABA PISARNE (NAJEMNINA + OBRATOVALNI STROŠKI 40 EUR)  najemna pogodba preneha z dne 31.10.2016;0;30.07.2019;29.11.2016;1;4
294111;1;29.11.2016;22.09.2016;85;0;0;;22.09.2016;20.09.2017;1;12;18.09.2017;;0;30.07.2019;29.11.2016;2;4
294115;1;29.11.2016;01.11.2016;189;1;0;;01.11.2016;31.12.2016;1;2;31.12.2016;V ceno najema je poleg najemnine vključena še uporaba enega pakirnega prostora za osebno vozilo. V najemnino ni všteto  nadomestilo za uporabo stavbnega zemljišča.;0;30.07.2019;29.11.2016;1;4
294141;1;29.11.2016;27.09.2016;145;1;0;;01.10.2016;30.09.2017;1;12;30.09.2017;;0;30.07.2019;29.11.2016;1;4
294144;1;29.11.2016;26.09.2016;145;1;0;;01.10.2016;30.09.2017;1;12;30.09.2017;;0;30.07.2019;29.11.2016;1;4
294152;1;29.11.2016;27.09.2016;90;0;0;;01.10.2016;30.09.2017;1;12;30.09.2017;;0;30.07.2019;29.11.2016;1;4
294165;1;30.11.2016;22.11.2016;100;1;1;4;01.12.2016;30.11.2021;1;60;;;0;30.07.2019;30.11.2016;1;4
294171;1;30.11.2016;25.10.2016;450;0;0;;01.11.2016;31.12.2018;1;26;31.12.2018;;;12.07.2021;30.11.2016;1;4
294191;1;30.11.2016;21.11.2016;500;1;0;;01.12.2016;31.01.2017;1;2;31.01.2017;ANEKS ŠT.2/16;0;29.11.2017;30.11.2016;2;5
294230;1;30.11.2016;18.11.2016;165,33;0;0;;01.12.2016;18.11.2017;1;12;18.11.2017;;0;30.07.2019;30.11.2016;1;1
294242;1;01.12.2016;18.11.2016;230;0;0;;06.12.2016;05.11.2017;1;11;05.11.2017;;0;12.07.2021;01.12.2016;1;4
294247;1;01.12.2016;27.11.2016;1250;1;0;;01.12.2016;01.05.2017;1;5;01.05.2017;;0;12.07.2021;01.12.2016;1;4
294252;1;01.12.2016;28.10.2016;340;1;0;;01.11.2016;31.01.2017;1;3;31.01.2017;;0;30.07.2019;01.12.2016;1;4
294260;1;01.12.2016;28.11.2016;200;0;0;;01.12.2016;31.10.2017;1;11;28.02.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;01.12.2016;2;4
294282;1;01.12.2016;30.11.2016;380;0;0;;01.12.2016;01.12.2017;1;12;30.11.2017;;0;12.07.2021;01.12.2016;1;4
294283;1;01.12.2016;26.09.2016;350;0;0;;05.11.2016;05.10.2017;1;11;05.10.2017;;0;12.07.2021;01.12.2016;1;4
294336;5;02.12.2016;03.11.2016;120,27;1;0;;01.12.2016;;2;;;;0;30.07.2019;02.12.2016;1;4
294355;1;02.12.2016;28.11.2016;620;0;0;;01.12.2016;31.10.2017;1;11;02.10.2017;Razlog predčasnega zaključka : Premestitev stanovalke v institucionalno varstvo.;0;12.07.2021;02.12.2016;1;4
294363;4;02.12.2016;17.10.2014;108,26;0;0;;17.10.2014;;2;;;;;01.06.2017;02.12.2016;1;4
294376;4;02.12.2016;20.09.2016;161,22;0;0;;20.09.2016;;2;;;;;30.07.2019;02.12.2016;1;4
294381;4;02.12.2016;04.10.2016;109,56;0;0;;04.10.2016;;2;;;;;30.07.2019;02.12.2016;1;4
294413;1;05.12.2016;01.06.2016;120;0;0;;01.06.2016;31.05.2017;1;12;31.05.2017;;;12.07.2021;05.12.2016;2;4
294416;1;05.12.2016;01.01.2014;36;0;1;4;01.01.2014;30.11.2016;1;35;30.11.2016;14-21-337-0;0;05.12.2016;05.12.2016;1;4
294432;1;05.12.2016;24.11.2016;60;0;1;4;15.12.2016;;2;;;16-21-285-0;0;30.07.2019;05.12.2016;1;4
294436;1;05.12.2016;01.12.2016;36;0;1;4;01.12.2016;;2;;;16-21-289-0;0;30.07.2019;05.12.2016;1;4
294454;1;05.12.2016;05.12.2016;4544,72;1;1;4;05.12.2016;;2;;;Zmanjšana površina najema - selitev najemnika v drug del objekta - 1.729,75 m2;0;30.07.2019;05.12.2016;2;4
294465;1;05.12.2016;30.11.2016;200;0;0;;01.12.2016;30.10.2017;1;11;30.10.2017;;;12.07.2021;05.12.2016;1;4
294503;1;05.12.2016;05.12.2016;530;0;0;;01.01.2017;31.12.2017;1;12;31.12.2017;;0;30.07.2019;05.12.2016;1;4
294518;5;05.12.2016;01.12.2016;96,8;1;0;;01.12.2016;;2;;;;;30.07.2019;05.12.2016;1;4
294527;1;05.12.2016;18.11.2016;87,6;1;0;;18.11.2016;30.10.2017;1;12;30.10.2017;obratovalni stroški se bodo obračunavali posebaj;0;30.07.2019;05.12.2016;1;4
294556;1;06.12.2016;24.11.2016;210;0;0;;01.12.2016;30.11.2017;1;12;30.11.2017;;0;30.07.2019;06.12.2016;1;4
294565;1;06.12.2016;01.12.2016;100;0;0;;01.12.2016;01.05.2017;1;5;31.01.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;06.12.2016;2;4
294584;2;06.12.2016;01.12.2016;46,12;1;1;4;01.12.2016;;2;;28.02.2017;Modrej Željka je zaposlena v Merkur ZavarovalniciRazlog predčasnega zaključka : MENJAVA GARAŽNEGA MESTA;0;30.07.2019;06.12.2016;1;4
294588;1;06.12.2016;01.12.2016;16,67;0;0;;01.12.2016;30.11.2017;1;12;30.11.2017;;0;30.07.2019;06.12.2016;2;4
294623;1;06.12.2016;02.12.2016;350;0;0;;01.01.2017;31.12.2017;1;12;31.12.2017;;0;30.07.2019;06.12.2016;2;4
294638;1;06.12.2016;11.11.2016;1500;0;0;;01.12.2016;;2;;;;1;30.07.2019;06.12.2016;1;4
294650;1;07.12.2016;01.11.2016;200;0;0;;01.11.2016;01.11.2017;1;12;01.11.2017;;1;12.07.2021;07.12.2016;1;4
294661;1;07.12.2016;01.11.2016;300;0;0;;01.11.2016;30.04.2019;1;30;30.04.2019;;0;12.07.2021;07.12.2016;1;4
294662;1;07.12.2016;30.11.2016;220;0;0;;30.11.2016;31.10.2017;1;11;31.10.2017;;0;12.07.2021;07.12.2016;2;4
294665;1;07.12.2016;05.12.2016;530;0;0;;01.01.2017;31.12.2017;1;12;31.12.2017;;0;12.07.2021;07.12.2016;2;4
294678;1;07.12.2016;05.12.2016;60,91;0;1;4;05.12.2016;05.01.2017;1;1;05.01.2017;;;30.07.2019;07.12.2016;1;4
294683;1;07.12.2016;15.11.2016;95,26;1;1;4;01.01.2017;31.12.2017;1;12;31.12.2017;;1;30.07.2019;07.12.2016;2;4
294700;1;07.12.2016;30.04.2015;500;0;0;;01.05.2015;;2;;31.10.2017;Razlog predčasnega zaključka : Prodaja poslovnega prostora;0;30.07.2019;07.12.2016;1;4
294729;1;08.12.2016;01.12.2016;150;0;0;;01.12.2016;01.12.2017;1;12;01.12.2017;;0;03.07.2020;08.12.2016;1;4
294738;1;07.12.2016;01.12.2016;1425;0;0;;01.12.2016;;2;;;Obratovalne stroške plačuje najemnik upravniku stavbe;0;30.07.2019;07.12.2016;1;4
294748;1;08.12.2016;26.11.2014;1250;0;0;;01.12.2014;30.11.2018;1;48;30.11.2018;;0;12.07.2021;08.12.2016;1;4
294753;1;08.12.2016;01.11.2016;280,6;1;1;4;01.11.2016;;2;;31.01.2018;Razlog predčasnega zaključka : Sporazumna odpoved;0;30.07.2019;08.12.2016;1;4
294754;1;08.12.2016;20.10.2016;210,56;1;0;;24.10.2016;24.01.2017;1;3;24.01.2017;stroški so vključeni v najemnino;0;30.07.2019;08.12.2016;1;4
294787;1;08.12.2016;01.11.2016;350;0;0;;01.11.2016;31.03.2017;1;5;31.01.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;08.12.2016;1;4
294875;1;09.12.2016;15.11.2016;3465,37;0;1;4;01.01.2017;31.12.2017;1;12;31.12.2017;;1;30.07.2019;09.12.2016;2;4
294914;1;12.12.2016;23.11.2016;70;0;0;;23.11.2016;22.11.2017;1;12;22.11.2017;;0;12.07.2021;12.12.2016;1;4
294959;1;12.12.2016;27.10.2016;14999,91;0;1;4;01.11.2016;;2;;;;0;18.08.2020;12.12.2016;2;4
294981;1;12.12.2016;09.11.2016;129;1;0;;09.11.2016;09.02.2017;1;3;09.01.2017;Razlog predčasnega zaključka : Prekinitev pogodbe.;0;12.07.2021;12.12.2016;1;4
294983;1;12.12.2016;25.09.2016;150;0;0;;25.09.2016;31.10.2020;1;50;31.10.2017;Razlog predčasnega zaključka : IZSELITEV NAJEMNIKA;0;30.07.2019;12.12.2016;2;4
294985;1;12.12.2016;19.09.2016;400;1;0;;01.11.2016;30.10.2017;1;12;30.10.2017;poslovni prostor se daje v podnajem v soglasju z lastnikoma. V mesečni najemnini niso zajeti ostali obratovalni in funkcionalni stroški;0;30.07.2019;12.12.2016;1;4
294992;2;12.12.2016;21.11.2016;1733,38;0;1;4;21.11.2016;21.11.2021;1;60;31.10.2021;;0;03.11.2021;12.12.2016;2;4
295020;1;13.12.2016;30.11.2016;964,9;1;1;4;08.12.2016;30.11.2017;1;12;30.11.2017;;0;30.07.2019;13.12.2016;2;4
295522;1;13.12.2016;01.12.2016;2040;0;1;4;02.12.2016;01.12.2017;1;12;28.02.2017;anex 4Razlog predčasnega zaključka : Sporazum;0;30.07.2019;13.12.2016;2;4
296256;1;13.12.2016;09.09.2010;74;1;1;2;01.11.2016;30.11.2016;1;1;30.11.2016;;;13.12.2016;13.12.2016;1;4
296904;1;13.12.2016;30.11.2016;73,1;1;1;4;01.12.2016;;2;;31.05.2017;Razlog predčasnega zaključka : Prekinitev najema.;;30.07.2019;13.12.2016;1;4
297463;1;13.12.2016;30.11.2015;130;0;1;4;01.12.2015;;2;;30.04.2017;Razlog predčasnega zaključka : Odpoved pogodbe;;30.07.2019;13.12.2016;1;4
297943;1;13.12.2016;14.11.2016;150,48;0;0;;14.11.2016;;2;;;;;30.07.2019;13.12.2016;1;4
297972;1;13.12.2016;09.12.2016;60;0;1;4;01.01.2017;;2;;31.05.2017;sprememba cene;0;30.07.2019;13.12.2016;2;4
297983;4;14.12.2016;02.11.2016;31,34;0;1;4;02.11.2016;;2;;;;;30.07.2019;14.12.2016;1;4
298026;1;14.12.2016;16.07.2016;50;1;0;;01.08.2016;;2;;;Obratovalni stroški so zajeti v ceni najemnine.;0;30.07.2019;14.12.2016;1;4
298042;1;14.12.2016;15.11.2016;100;0;0;;15.11.2016;01.11.2017;1;12;01.11.2017;;0;12.07.2021;14.12.2016;1;4
298043;1;14.12.2016;21.11.2016;200;0;0;;01.12.2016;30.11.2017;1;12;31.07.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;14.12.2016;2;4
298048;2;14.12.2016;01.05.2013;718;1;0;;01.05.2013;;2;;;;0;12.07.2021;14.12.2016;1;4
298062;1;14.12.2016;30.10.2016;585,6;0;1;4;01.11.2016;;2;;;NIŽANJE NAJEMNINE DO 31.3.2017;0;30.07.2019;14.12.2016;2;1
298086;1;14.12.2016;26.11.2016;346;1;0;;26.11.2016;;2;;15.01.2017;Razlog predčasnega zaključka : Soba je prodana...Stranke preselili v drugo sobo/enoto;0;30.07.2019;14.12.2016;1;4
298152;1;15.12.2016;15.12.2016;100;0;0;;15.12.2016;13.11.2017;1;11;13.11.2017;;0;12.07.2021;15.12.2016;1;4
298164;1;15.12.2016;28.11.2016;300;0;0;;01.12.2016;01.11.2017;1;11;01.11.2017;;0;12.07.2021;15.12.2016;1;4
298178;1;15.12.2016;27.10.2016;45;0;0;;01.11.2016;31.01.2017;1;3;31.01.2017;;0;12.07.2021;15.12.2016;1;4
298191;1;15.12.2016;11.11.2016;307,44;0;1;4;11.11.2016;09.01.2017;1;2;09.01.2017;;;10.01.2017;15.12.2016;1;5
298202;1;15.12.2016;01.12.2016;300;1;0;;01.12.2016;01.12.2017;1;12;30.11.2017;;1;12.07.2021;15.12.2016;2;4
298221;1;15.12.2016;01.11.2016;1049,69;0;1;4;14.12.2016;;2;;;Mesečna indeksacija z indeksom cen rasti ŽP,  na najemninio se dodatno priznava 40% popust do 30.04.2017;0;30.07.2019;15.12.2016;1;1
298257;4;15.12.2016;28.11.2016;93,89;0;0;;01.12.2016;;2;;;;0;30.07.2019;15.12.2016;1;4
298260;1;15.12.2016;01.07.2014;190,32;0;1;4;01.11.2016;;2;;;;0;15.12.2016;15.12.2016;1;4
298322;1;16.12.2016;25.10.2016;200;0;0;;01.11.2016;31.01.2017;1;3;31.01.2017;;0;30.07.2019;16.12.2016;1;4
298331;1;16.12.2016;15.12.2016;50;0;0;;01.02.2017;31.12.2017;1;11;31.12.2017;;0;30.07.2019;16.12.2016;2;4
298332;1;16.12.2016;31.08.2016;150;0;0;;31.08.2016;31.08.2019;1;36;03.09.2018;;0;30.07.2019;16.12.2016;2;4
298388;1;19.12.2016;07.12.2016;30;1;0;;07.12.2016;;2;;08.11.2017;Razlog predčasnega zaključka : Prekinitev;;12.07.2021;19.12.2016;1;4
298415;1;19.12.2016;01.11.2016;1308,76;0;0;;01.11.2016;31.03.2017;1;5;31.03.2017;s pripadajočimi asfaltnimi površinami;0;30.07.2019;19.12.2016;1;4
298436;1;19.12.2016;15.11.2016;380;0;0;;01.01.2017;31.12.2017;1;12;31.12.2017;;0;30.07.2019;19.12.2016;1;4
298530;1;21.12.2016;01.09.2013;400;0;0;;01.09.2013;;2;;15.06.2017;Razlog predčasnega zaključka : Prekinitev;0;12.07.2021;21.12.2016;2;4
298547;2;21.12.2016;17.12.2016;120;0;0;;17.12.2016;16.12.2017;1;12;15.12.2017;;0;12.07.2021;21.12.2016;1;4
298569;1;21.12.2016;01.11.2016;420;0;0;;01.11.2016;30.09.2017;1;11;30.09.2017;;0;12.07.2021;21.12.2016;1;4
298577;1;21.12.2016;01.08.2015;330;0;0;;01.08.2015;31.07.2016;1;12;31.07.2016;;0;30.07.2019;21.12.2016;1;4
298589;1;21.12.2016;20.12.2016;21,84;0;1;4;01.01.2017;31.12.2017;1;12;31.12.2017;;;30.07.2019;21.12.2016;2;4
