ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Interna oznaka oddanih prostorov;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta oddanih prostorov;Opremljenost oddanih prostorov;Mikrolokacija oddanih prostorov;Izložba;Nakupovalni center;Površina oddanih prostorov;Površina oddanih prostorov enaka delu stavbe;Pogodbena najemnina posameznih oddanih prostorov;Opombe o oddanih prostorih;Leto izgradnje stavbe;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina dela stavbe;Prostori dela stavbe;Uporabna površina oddanih prostorov;Gostinski vrt;Vključenost gostinskega vrta v najemnino;Površina gostinskega vrta
484203;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1054;306;4319;;;;;306;4;0;;;;6,58;;;;2002;1242003 - Pokrito parkirišče;klet;;14;14; garažni parkirni prostor;;;;
513061;400;PTUJ;PTUJ;2010;1;;PTUJ;ZAGREBŠKA CESTA;4;;;8;0;2;;;78,6;;;;1972;10 - Trgovski del stavbe;pritličje;;640;640; lokal, prodajalna;;;;
520996;1624;GORENJA VAS;RIBNICA;1041;1;PISARNA;RIBNICA;GORNJE LEPOVČE;123;;;6;0;2;;;39,4;;;;1993;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;nadstropje;;234;101,3; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;39,4;;;
517232;882;RAVNE;RAVNE NA KOROŠKEM;298;6;;RAVNE NA KOROŠKEM;PARTIZANSKA CESTA;4;;6;2;0;;;;55,3;;;;1999;2 - Stanovanje;nadstropje;;63,1;50,8; bivalni prostor;;0;;
497700;2169;KRANJSKA GORA;KRANJSKA GORA;1332;4;;KRANJSKA GORA;VITRANŠKA ULICA;11;A;4;12;1;;;;15,2;;;;2006;2 - Stanovanje;pritličje;;15,2;15,2; bivalni prostor;15,2;;;
508390;2636;BEŽIGRAD;LJUBLJANA;8089;22;AP2;LJUBLJANA;VILHARJEVA CESTA;29;;;5;1;3;;;11;;;;1997;1220301 - Poslovni prostori;nadstropje;;491,2;0; poslovni prostor;;;;
512968;661;LIMBUŠ;MARIBOR;1206;1;;;;;;;5;1;2;;;125,67;;;;1960;1220301 - Poslovni prostori;pritličje;;237,1;152,9; poslovni prostor;;;;
476422;694;ROGOZA;HOČE-SLIVNICA;970;12;;Rogoza;Rogoška cesta;61;;12;2;1;;;;34,9;;;Podaljšanje pogodbe za določen čas.;2005;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;mansarda;1;35;30,6; bivalni prostor | klet;;;;
484186;1772;SLAPE;LJUBLJANA;2655;8;5308;LJUBLJANA;POLJE;372;;8;2;0;;;;60,87;;;;2005;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;68,2;57; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
494703;2636;BEŽIGRAD;LJUBLJANA;7937;558;;;;;;;3;0;;;;11,3;;;;1996;16 - Garažno parkirno mesto;klet;;11,3;11,3; garažni parkirni prostor;;;;
508711;889;MEŽICA;MEŽICA;861;3;3;MEŽICA;TRG 4. APRILA;3;;3;2;0;;;;79,7;;;;1943;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;79,4;63,5; bivalni prostor | klet;;;;
513322;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;1080;7;;ŠEMPETER PRI GORICI;BRATUŽEVA ULICA;13;A;7;5;1;3;;;38,6;;;;1960;9 - Poslovni del stavbe;nadstropje;;38,6;38,6; poslovni prostor;38,6;;;
513420;1730;MOSTE;LJUBLJANA;4210;486;;LJUBLJANA;AMERIŠKA ULICA;8;;;4;0;;;;11,4;;;;2010;15 - Garaža;klet;;11,4;11,4; garaža;;;;
484957;2636;BEŽIGRAD;LJUBLJANA;7797;350;3985;LJUBLJANA;ŠTIHOVA ULICA;19;;108;4;0;;;;11,52;;;;1989;1242003 - Pokrito parkirišče;drugo;;12,5;12,5; garažni parkirni prostor;;;;
485673;1783;GROSUPLJE - NASELJE;GROSUPLJE;1357;32;;GROSUPLJE;KOLODVORSKA CESTA;2;;32;5;0;3;;;16,75;;;;1950;1220101 - Poslovni prostori javne uprave;nadstropje;;16,8;16,8; poslovni prostor;16,75;;;
504381;1737;TABOR;LJUBLJANA;230;63;;LJUBLJANA;TRDINOVA ULICA;9;;63;3;0;;;;12;;;;1980;16 - Garažno parkirno mesto;nadstropje;;2997,8;1462,5; garažni parkirni prostor;;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;296;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
504904;1723;VIČ;LJUBLJANA;3751;1;O3;;;;;;14;0;;;;304;;;;1959;1251001 - Industrijski del stavbe;pritličje;;1272;1272; proizvodni in skladiščni prostor;304;;;
497423;1855;HRASTNIK MESTO;HRASTNIK;721;19;;HRASTNIK;LOG;2;;19;2;0;;;;42,2;;;;1970;2 - Stanovanje;nadstropje;;42,2;41; bivalni prostor | klet;41;;;
497532;692;SPODNJI DUPLEK;DUPLEK;1147;24;24;SPODNJI DUPLEK;CESTA K DRAVI;3;;24;2;1;;;;75,1;;;;2008;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;75,1;56; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
477495;1456;NOVO MESTO;NOVO MESTO;374;3;;Novo mesto;Seidlova cesta;36;;3;2;1;;;;45,15;;;kopalnica z opremo;1980;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;47,6;40,8; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
479933;1938;MENGEŠ;MENGEŠ;1775;32;;MENGEŠ;LEVČEVA ULICA;16;;32;2;0;;;;60,7;;;;1989;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;60,7;52,1; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
484337;1772;SLAPE;LJUBLJANA;2654;4;5317;LJUBLJANA;POLJE;373;;4;2;0;;;;83,56;;;;2005;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;3;90,9;79,8; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
498108;1725;AJDOVŠČINA;LJUBLJANA;461;1;;Ljubljana;Tomšičeva ulica;2;;;6;0;2;;;12;;;;1965;1230101 - Nakupovalni center;pritličje;;7234,7;5208,3; lokal, prodajalna | odprta terasa, balkon, loža | poslovni prostor | proizvodni in skladiščni prostor | skupne sanitarije | skupni komunikacijski prostor | tehnični prostor;;;;
483958;2304;NOVA GORICA;NOVA GORICA;349;5;;NOVA GORICA;KIDRIČEVA ULICA;11;;5;8;0;2;;;82,3;;;;1960;1230101 - Nakupovalni center;pritličje;;82,3;82,3; lokal, prodajalna;82,3;;;
496951;657;MARIBOR GRAD;MARIBOR;124;1;657-124-1;MARIBOR;ŠKOFA MAKSIMILIJANA DRŽEČNIKA;9;;2;8;1;2;;;50,1;;;;2004;7 - Prehrambni gostinski obrat;pritličje;;50,1;50,1; lokal, prodajalna;50,1;;;
504621;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;155;12;9000976;LOVRENC NA POHORJU;ŠOLSKA ULICA;20;;105;2;0;;;;39,81;;;;1979;2 - Stanovanje;nadstropje;;44,8;37; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
517437;2606;SEMEDELA;KOPER;689;9;1/2020-HF;KOPER;CESTA NA MARKOVEC;31;;7;5;1;3;;;18,43;;;;1972;2 - Stanovanje;nadstropje;;97,6;71; bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža;18,43;;;
485859;2357;IDRIJA MESTO;IDRIJA;510;1;;IDRIJA;VODNIKOVA ULICA;2;;;9;1;2;;;75;;;;1960;1241009 - Avtobusna postaja;pritličje;;268;268; prostor za množično uporabo;75;0;;
499077;1077;CELJE;CELJE;1326;2;;CELJE;AŠKERČEVA ULICA;15;;2;8;0;1;;;100;;;;1972;10 - Trgovski del stavbe;klet;;1551,6;1551,6; lokal, prodajalna;100;;;
484057;186;MELE;GORNJA RADGONA;14;1;;GORNJA RADGONA;LJUTOMERSKA CESTA;34;;1;6;0;2;;;15,62;;;;2003;1251001 - Industrijski del stavbe;pritličje;;299,2;299,2; proizvodni in skladiščni prostor;15,62;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;217;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
500757;659;TABOR;MARIBOR;4607;15;;MARIBOR;ŽOLGARJEVA ULICA;14;;15;2;1;;;;135,8;;;;2009;2 - Stanovanje;nadstropje;;135,8;106,8; bivalni prostor | odprta terasa, balkon, loža;106,8;;;
489076;882;RAVNE;RAVNE NA KOROŠKEM;10118;8;;RAVNE NA KOROŠKEM;ČEČOVJE;5;C;;14;0;;;;56;;;;1956;1274020 - Stopnišče, hodnik;;;56;56; skupni komunikacijski prostor;;;;
521278;1590;KOČEVSKA REKA;KOČEVJE;142;1;1/II-12;KOČEVSKA REKA;KOČEVSKA REKA;12;;;16;1;;;;26;;;;1940;1 - Stanovanje v enostanovanjski stavbi;pritličje;;600,3;502,1; bivalni prostor | klet;26;;;
504762;1730;MOSTE;LJUBLJANA;4077;1;II.nadstropje;LJUBLJANA;LESKOŠKOVA CESTA;9;D;1;5;0;3;;;914;;;;2001;1220301 - Poslovni prostori;pritličje;;2472;2472; poslovni prostor;;;;
496956;2636;BEŽIGRAD;LJUBLJANA;3626;122;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;1;;;;12,6;;;;1996;16 - Garažno parkirno mesto;klet;;12,6;12,6; garažni parkirni prostor;12,6;;;
484411;1727;POLJANSKO PREDMESTJE;LJUBLJANA;268;418;1621;LJUBLJANA;KRISTANOVA ULICA;10;;104;16;0;;;;12,21;;;;1961;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;8,6;8,1; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;101;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
504702;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;730;1722 7643 730;;;;;;3;0;;;;12,3;;;;2005;1242002 - Garaža;klet;;12,3;12,3; garaža;12,3;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;4;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
484977;1756;ČRNUČE;LJUBLJANA;1051;11;290;LJUBLJANA;CESTA 24. JUNIJA;32;;11;16;1;;;;16,95;;;;1956;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;18;14,6; bivalni prostor;;;;
500634;2682;BRDO;LJUBLJANA;693;132;;;;;;;3;0;;;;13,2;;;;2008;1242002 - Garaža;klet;;13,2;13,2; garaža;;;;
490257;2636;BEŽIGRAD;LJUBLJANA;3526;75;;;;;;;15;0;;;;12,1;;;;1935;1274020 - Stopnišče, hodnik;klet;;12,1;12,1; skupni komunikacijski prostor;12,1;;;
497262;681;POBREŽJE;MARIBOR;121;1;;MARIBOR;ZRKOVSKA CESTA;87;;;6;0;2;;;78,25;;;;2002;10 - Trgovski del stavbe;pritličje;;1215,9;1215,9; lokal, prodajalna;78,25;;;
509141;2636;BEŽIGRAD;LJUBLJANA;35;5;;;;;;;15;0;;;;1264;;;;1987;37 - Skupni komunikacijski prostor;pritličje;;231,9;231,9; skupni komunikacijski prostor;1264;;;
476459;1697;LANIŠČE;ŠKOFLJICA;2241;1;;ŠKOFLJICA;PRIMIČEVA ULICA;29; ;;2;1;;;;50;;;;2009;1110003 - Stanovanje, ki se nahaja v vmesni vrstni hiši;pritličje;3;111,4;97,3; bivalni prostor | klet | odprta terasa, balkon, loža;45;;;
479675;1740;SPODNJA ŠIŠKA;LJUBLJANA;3517;1;;LJUBLJANA;VODOVODNA CESTA;99; ;;5;0;3;;;100;;;;2002;1220301 - Poslovni prostori;;;856,6;856,6; poslovni prostor;65;;;
498002;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
504704;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;7643;681;;;;;;;3;0;;;;12,5;;;;2005;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
509167;2120;PRIMSKOVO;KRANJ;1361;1;;KRANJ;CESTA STANETA ŽAGARJA;65;;1;8;0;2;;;0,36;;;;2003;1230303 - Spremljajoči objekti za prodajo bencina in drugih motornih goriv;pritličje;;366;366; lokal, prodajalna;;;;
494343;681;POBREŽJE;MARIBOR;1721;15;;MARIBOR;ŽELEZNIKOVA ULICA;18;;15;2;1;;;;59,3;;;;1976;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;59,3;54,4; bivalni prostor | klet | odprta terasa, balkon, loža;54,4;;;
505549;1456;NOVO MESTO;NOVO MESTO;8;197;;NOVO MESTO;LJUBLJANSKA CESTA;26;;47;5;1;3;;;10;;;;1999;9 - Poslovni del stavbe;nadstropje;;29;29; poslovni prostor;10;;;
479814;2156;RADOVLJICA;RADOVLJICA;104;23;;RADOVLJICA;GRADNIKOVA CESTA;127;;14;2;0;;;;25,3;;;;1973;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;25,8;23; bivalni prostor | klet;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;158;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
497395;1625;RIBNICA;RIBNICA;1418;1;;RIBNICA;OBRTNA CONA UGAR;16; ;;6;1;2;;;186,5;;;;1976;21 - Skladišče;pritličje;;186,5;186,5; proizvodni in skladiščni prostor;186,5;;;
492496;2604;BERTOKI;KOPER;68;1;TAGROS;;;;;1;15;0;;;;1542,2;;;Mehanične delavnice;1971;1252002 - Skladišča;pritličje;;3171,2;3171,2; proizvodni in skladiščni prostor;;;;
516951;678;SPODNJE RADVANJE;MARIBOR;40;96;;MARIBOR;STANTETOVA ULICA;12;;;14;0;;;;3;;;;1985;33 - Klet;klet;;170,5;170,5; klet;3;;;
521059;1738;DRAVLJE;LJUBLJANA;3344;55;;LJUBLJANA;KAVADARSKA CESTA;5;;;3;0;;;;12;;;;2010;15 - Garaža;klet;;12;12; garaža;;;;
500520;2682;BRDO;LJUBLJANA;673;482;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;11;11; garaža;;;;
504891;1723;VIČ;LJUBLJANA;10034;1;O7;;;;;;14;0;;;;40;;;;2013;28 - Pomožni kmetijski del stavbe;pritličje;;715,8;715,8; kmetijski prostor;40;;;
517251;1783;GROSUPLJE NASELJE;GROSUPLJE;2398;37;STANOVANJE 2;GROSUPLJE;STRANSKA POT III;6;A;2;2;1;;;;48,1;;;;2006;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;;48,1;44,2; bivalni prostor | odprta terasa, balkon, loža;;;;
508704;889;MEŽICA;MEŽICA;1037;3;3;MEŽICA;POLENA;10;;13;2;0;;;;85,5;;;;1890;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;pritličje;;85,5;77; bivalni prostor | klet;77;;;
479417;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;50;1;pisarna št. 1;;;;;;5;1;2;;;11,65;;;;1960;1220101 - Poslovni prostori javne uprave;pritličje;;322,6;223; poslovni prostor;;;;
484545;1723;VIČ;LJUBLJANA;5539;22;5489;LJUBLJANA;CESTA V GORICE;23;;22;2;0;;;;52,95;;;;2007;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;54,3;19,2; bivalni prostor | klet;;;;
484276;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6767;2953;6964;;;;;;4;0;;;;17,7;;;;2009;1242002 - garaža v garažni hiši;klet;;17,5;17,5; garaža;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;356;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
484121;1738;DRAVLJE;LJUBLJANA;3093;1;;LJUBLJANA;DEVOVA ULICA;6;;;11;0;;;;25,02;;;;1998;1251001 - Industrijski del stavbe;pritličje;;876,5;876,5; proizvodni in skladiščni prostor;25,02;;;
517782;692;SPODNJI DUPLEK;DUPLEK;1147;211;;SPODNJI DUPLEK;CESTA K DRAVI;3;B;211;2;0;;;;66,96;;;;2008;2 - Stanovanje;nadstropje;;68,7;51,8; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
495003;900;ŽERJAV;ČRNA NA KOROŠKEM;48;8;;ŽERJAV;ŽERJAV;23;;8;2;0;;;;66,8;;;;1924;2 - Stanovanje;pritličje;;66,8;57,5; bivalni prostor | klet;57,5;;;
485601;1730;MOSTE;LJUBLJANA;1411;1;14-071-113;LJUBLJANA;ZALOŠKA CESTA;55;;1;14;0;;;;12;;;;1980;1230102 - Pokrita tržnica;pritličje;;789;789; lokal, prodajalna | lokal, prodajalna;;;;
488571;105;MURSKA SOBOTA;;4993;2;;;;;;2;8;1;2;;;380;;;;1995;1230104 - Prodajalna;pritličje;;436;436; lokal, prodajalna;380;;;
479964;1723;VIČ;LJUBLJANA;3093;2;;LJUBLJANA;CESTA DOLOMITSKEGA ODREDA;10;C;;5;0;3;;;25;;;;1920;1252002 - Skladišča;pritličje;;1540;1540; proizvodni in skladiščni prostor;;;;
521452;2636;BEŽIGRAD;LJUBLJANA;3626;514;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,7;;;;1996;1242003 - Pokrito parkirišče;klet;;12,7;12,7; garažni parkirni prostor;12,7;;;
486055;2636;BEŽIGRAD;LJUBLJANA;7754;16;9002719;LJUBLJANA;TRIGLAVSKA ULICA;17;;16;2;0;;;;52,04;;;;1964;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;55,8;47,5; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
484289;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1003;15;4099;LJUBLJANA;JAKOPIČEVA ULICA;12;;15;2;0;;;;77,63;;;;1999;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;2;88,9;77,9; bivalni prostor | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;;;;
521057;1753;VIŽMARJE;LJUBLJANA;3240;2;4,5,6;;;;;;5;0;2;;;37,5;;;;2001;1220301 - Poslovni prostori;pritličje;;37,5;37,5; poslovni prostor;;;;
485137;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1054;79;4543;;;;;79;4;0;;;;11,88;;;;2002;1242003 - Pokrito parkirišče;klet;;11,9;11,9; garažni parkirni prostor;;;;
517262;2589;PLAVJE;KOPER;39;2;;SPODNJE ŠKOFIJE;SPODNJE ŠKOFIJE;259;A;;8;0;2;;;94,6;;;;1995;10 - Trgovski del stavbe;pritličje;;440,6;432,3; lokal, prodajalna;94,6;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;322;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
497438;1871;TRBOVLJE;TRBOVLJE;2037;2;;TRBOVLJE;TRG REVOLUCIJE;26;;2;2;0;;;;86,8;;;;2001;2 - Stanovanje;nadstropje;;86,8;80,9; bivalni prostor | klet | odprta terasa, balkon, loža;80,9;;;
509449;964;VELENJE;VELENJE;1236;24;1 SOBNO;Velenje;Kersnikova cesta;11;;24;2;0;;;;24,06;;;;1978;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;24,1;24,1; bivalni prostor;;;;
512885;2636;BEŽIGRAD;LJUBLJANA;3626;506;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;0;;;;12,7;;;;1996;16 - Garažno parkirno mesto;klet;;12,7;12,7; garažni parkirni prostor;12,7;;;
517810;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;1946;5;;SLOVENSKA BISTRICA;SLOVENSKA ULICA;2;;5;2;1;;;;55,3;;;;1964;2 - Stanovanje;nadstropje;;55,3;39,2; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
483251;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;1242003 - Pokrito parkirišče;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
484012;2155;HRAŠE;RADOVLJICA;536;3;;;;;;3;15;1;;;;4840;;;;1960;1251001 - Industrijski del stavbe;pritličje;;4840;4840; proizvodni in skladiščni prostor;;;;
489439;1732;ŠTEPANJA VAS;LJUBLJANA;558;2;;;;;;;16;1;;;;17,22;;;;1970;1 - Stanovanje v enostanovanjski stavbi;;;50,6;44,3; bivalni prostor;17,22;;;
496943;198;BORAČEVA;RADENCI;393;1;198-393-1;ŠRATOVCI;ŠRATOVCI;57;;1;6;1;2;;;810,7;;;;1982;9 - Poslovni del stavbe;pritličje;;810,7;0; poslovni prostor;810,7;;;
509025;2357;IDRIJA MESTO;IDRIJA;896;1;;IDRIJA;MRAKOVA ULICA;49; ;;2;1;;;;79,46;;;;1900;1 - Stanovanje v enostanovanjski stavbi;pritličje;;283;60,2; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;79,46;;;
521118;2320;PRVAČINA;NOVA GORICA;1020;6;;PRVAČINA;PRVAČINA;21;B;6;2;0;;;;82,26;;;;2020;2 - Stanovanje;pritličje;;91,1;76,2; bivalni prostor | odprta terasa, balkon, loža;;;;
494291;964;VELENJE;VELENJE;3504;77;;VELENJE;ŠALEŠKA CESTA;19;;77;2;0;;;;67,4;;;;1968;2 - Stanovanje;nadstropje;;67,4;66,7; bivalni prostor | klet;66,7;;;
494962;1708;GOLO;IG;589;1;;;;;;;15;1;;;;139,62;;;LOGARNICA;1950;1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem;pritličje;;168,4;95,6; bivalni prostor | klet | odprta terasa, balkon, loža;;;;
498176;658;KOROŠKA VRATA;MARIBOR;161;12;;MARIBOR;RIBIŠKA ULICA;4;;105;2;0;;;;66,59;;;;2002;2 - Stanovanje;nadstropje;;73;63,4; bivalni prostor | klet | odprta terasa, balkon, loža;;0;;
500623;2682;BRDO;LJUBLJANA;693;216;;;;;;;3;0;;;;13,5;;;;2008;1242002 - Garaža;pritličje;;13,5;13,5; garaža;;;;
512784;1726;ŠENTPETER;LJUBLJANA;1327;5;;;;;;1;3;0;;;;12;;;;2010;16 - Garažno parkirno mesto;pritličje;;17279;5729,6; garažni parkirni prostor;;;;
483880;186;MELE;;108;1;;;;;;;11;1;;;;204;;;;1974;1251001 - Industrijski del stavbe;pritličje;;7432;7432; proizvodni in skladiščni prostor;204;;;
497355;2304;NOVA GORICA;NOVA GORICA;3037;600;;NOVA GORICA;DELPINOVA ULICA;18;B;;3;1;;;;10;;;;2011;15 - Garaža;klet;;10;10; garaža;10;;;
476465;1074;SPODNJA HUDINJA;CELJE;1802;1;;CELJE;BEŽIGRAJSKA CESTA;2;D;1;11;0;;;;47;;;;1960;1251001 - Industrijski del stavbe;pritličje;;5407;5407; proizvodni in skladiščni prostor;;;;
496966;2706;ZELENA JAMA;LJUBLJANA;1025;173;;;;;;;3;0;;;;12,5;;;;2008;15 - Garaža;klet;;12,5;12,5; garaža;12,5;;;
521289;2605;KOPER;KOPER;1625;1;OMNIS skl. 3;;;;;;14;0;;;;207;;;;1962;1252002 - Skladišča;pritličje;;12806,3;12806,3; proizvodni in skladiščni prostor;;;;
520910;2304;NOVA GORICA;NOVA GORICA;945;29;;NOVA GORICA;ULICA GRADNIKOVE BRIGADE;59;;29;2;0;;;;61,74;;;;1991;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;;63,9;55,2; bivalni prostor | klet | zaprta terasa, balkon, loža;;;;
480177;658;KOROŠKA VRATA;MARIBOR;2171;398;;MARIBOR;KOROŠKA CESTA;53;;;4;0;;;;13,3;;;;2001;1242003 - Pokrito parkirišče;drugo;;13,3;13,3; garažni parkirni prostor;13,3;;;
485744;2490;POSTOJNA;POSTOJNA;776;7;;POSTOJNA;VOLARIČEVA ULICA;6;;7;2;1;;;;56,8;;;;1959;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;klet;2;56,8;52,8; bivalni prostor | klet;;;;
494698;2626;IZOLA;IZOLA;5336;9;;IZOLA;PREŠERNOVA CESTA;53;;9;6;0;2;;;26,5;;;;2005;10 - Trgovski del stavbe;pritličje;;26,5;26,5; lokal, prodajalna;26,5;;;
516991;1737;TABOR;LJUBLJANA;230;102;;LJUBLJANA;TRDINOVA ULICA;9;;9;3;0;;;;12;;;;1980;1242003 - Pokrito parkirišče;klet;;2680,4;2680,4; garažni parkirni prostor;;;;
521255;2016;BLEKOVA VAS;LOGATEC;1099;2;03;LOGATEC;TRŽAŠKA CESTA;18;;;6;1;3;;;20;;;;1890;28 - Pomožni kmetijski del stavbe;pritličje;;50;50; kmetijski prostor;20;;;
494968;1590;KOČEVSKA REKA;KOČEVJE;142;1;2/II;KOČEVSKA REKA;KOČEVSKA REKA;12;;;16;1;;;;24;;;;1940;1 - Stanovanje v enostanovanjski stavbi;pritličje;;600,3;502,1; bivalni prostor | klet;24;;;
495067;657;MARIBOR GRAD;MARIBOR;1057;2;4566374;MARIBOR;KREKOVA ULICA;12;A;2;2;1;;;;45;;;;1887;2 - Stanovanje;nadstropje;;58,3;58,3; bivalni prostor;45;;;
500538;2636;BEŽIGRAD;LJUBLJANA;7937;584;;;;;;;3;0;;;;11,6;;;;1996;1242003 - Pokrito parkirišče;klet;;11,6;11,6; garažni parkirni prostor;;;;
485411;716;RAČE;RAČE-FRAM;522;12;;RAČE;KOLODVORSKA ULICA;13;;10;2;0;;;;38,24;;;;1860;1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi;nadstropje;1;40,6;36,6; bivalni prostor | klet;;;;
479713;2635;ROGAŠKA SLATINA;ROGAŠKA SLATINA;48;2;;;;;;2;8;0;3;;;290;;;;1977;1220201 - Banka, pošta, zavarovalnica;nadstropje;;670,5;543,1; poslovni prostor;;;;
500522;2682;BRDO;LJUBLJANA;673;341;;;;;;;3;0;;;;12;;;;2007;1242002 - garaža v garažni hiši;klet;;12;12; garaža;;;;
496956;2636;BEŽIGRAD;LJUBLJANA;3626;118;;LJUBLJANA;KRŽIČEVA ULICA;3;;;3;1;;;;12,5;;;;1996;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;12,5;;;
500864;657;MARIBOR GRAD;MARIBOR;1332;13;;MARIBOR;GREGORČIČEVA ULICA;19;;3;5;1;3;;;13,2;;;;1984;9 - Poslovni del stavbe;nadstropje;;352;352; poslovni prostor;;;;
509309;1697;LANIŠČE;;2207;1;N7;;;;;;5;0;3;;;13,89;;;;2011;12 - Del stavbe za opravljanje storitev;pritličje;;2897;2897; lokal, prodajalna | lokal, prodajalna | lokal, prodajalna | lokal, prodajalna;13,89;;;
